first_word	is_gemma_emitted	is_qwen_emitted	is_ministral_emitted	is_claude	total_emit_count	pc1	pc2	pc3	nn_first_word	nn_cosine	soft_assignment	soft_margin	weight_HP	weight_LP	weight_HN-D	weight_HN-S	weight_LN	weight_NB
(;・∀・)	False	False	False	True	0	0.31227856280519006	1.5176560708353186	2.525202795204173	(;・ω・)	0.9994240373197153	HN-S	1.0	0.0	0.0	0.0	1.0	0.0	0.0
(;一_一)	False	True	True	True	5	8.581904725006837	0.37134604063890286	-3.7158059171683178	(꒪_꒪ʃ)	0.995029692368822	HN-D	1.0	0.0	0.0	1.0	0.0	0.0	0.0
(;￣д￣)	False	False	False	True	0	6.876464840114622	-0.7468624484958539	-0.639466177837015	(￣ヘ￣)	0.9964035040441402	HN-S	0.0	0.0	0.0	0.0	0.5	0.5	0.0
(=^・ω・^=)	False	True	False	True	12	-2.364013932729719	2.829996080911725	0.2190988573261734	(;・ω・)	0.9938899153997797	HN-S	1.0	0.0	0.0	0.0	1.0	0.0	0.0
(=^・ｪ・^=)	False	False	False	True	0	-0.923462853011209	3.4879199862455224	-0.24169193677177248	(=^・ω・^=)	0.9994566582727866	LP	0.8333333333333333	0.0	0.9166666666666666	0.0	0.0	0.0	0.08333333333333333
(=`ω´=)	False	False	False	True	0	1.144975109814105	4.190011364260229	-1.8764327660362525	(=^・ω・^=)	0.9930763947084812	LP	0.8333333333333333	0.0	0.9166666666666666	0.0	0.0	0.0	0.08333333333333333
(=⌒‿‿⌒=)	False	False	False	True	0	-3.0509632388560632	2.693314224547308	0.7066640560949153	(=^・ω・^=)	0.9978720681843073	LP	0.8333333333333333	0.0	0.9166666666666666	0.0	0.0	0.0	0.08333333333333333
(>_<)	False	True	False	True	74	10.380599267205895	-1.6492352263039152	-0.23491842855101908	(>﹏<)	0.9981320897202969	HN-S	1.0	0.0	0.0	0.0	1.0	0.0	0.0
(>ω<)	False	True	False	True	1	-0.6180184089180045	2.2795059714938635	3.0457955149831335	(>▽<)	0.9986096875779372	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(>﹏<)	False	True	False	True	5	7.589287517279061	0.2785451321871335	-0.20265076401238957	(>_<)	0.9981320897202968	HN-S	0.8783783783783783	0.0	0.02702702702702703	0.02702702702702703	0.9054054054054054	0.013513513513513514	0.02702702702702703
(`_´)	False	False	False	True	0	12.494252292817677	0.24372133573022836	-1.3188171288889023	(﹏-)	0.9959358769390099	HN-S	1.0	0.0	0.0	0.0	1.0	0.0	0.0
(`へ´)	False	False	False	True	0	8.807094591138465	2.6615516183985655	-0.3664619423171942	(;´д`)	0.9966366166528324	LN	0.41379310344827586	0.0	0.0	0.06896551724137931	0.25862068965517243	0.6724137931034483	0.0
(`・ω・´)	False	False	False	True	0	-2.540494558255922	0.9462755242655998	2.663290128192777	(´ω`)	0.9915018166040279	LN	0.5714285714285714	0.0	0.14285714285714285	0.0	0.14285714285714285	0.7142857142857143	0.0
(¬_¬)	False	True	False	True	5	11.169214027106747	-5.587650704425428	-1.0631852421153738	(ಠ_ಠ)	0.9982776467934323	HN-D	1.0	0.0	0.0	1.0	0.0	0.0	0.0
(¬‿¬)	False	True	False	True	11	1.9921487206973225	-3.223015154694078	2.692225917453321	(˘‿˘)	0.9968104800004132	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(¬､¬)	False	False	False	True	0	6.143646495500221	-3.8643773980026097	-1.3949118497204012	(¬_¬)	0.9984991264124048	HN-D	0.6000000000000001	0.0	0.0	0.8	0.0	0.0	0.2
(°□°)	False	False	False	True	0	9.116779344785968	5.930667895838986	1.4376337281850198	(°ロ°)	0.9992269398700873	HN-S	1.0	0.0	0.0	0.0	1.0	0.0	0.0
(°△°)	False	False	False	True	0	9.070151264880295	6.0778529093190174	1.8024267912184158	(°ロ°)	0.9983665224144402	HN-S	1.0	0.0	0.0	0.0	1.0	0.0	0.0
(°▽°)	False	False	False	True	0	0.0206385895253689	7.382985679374338	5.797111125378862	(´▽`)	0.9967476186493789	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(°ロ°)	False	True	False	True	3	11.089977034057355	6.393540540504976	1.1815517998236515	(°д°)	0.9994953462482333	HN-S	1.0	0.0	0.0	0.0	1.0	0.0	0.0
(°ヮ°)	False	False	False	True	0	0.7956548683365483	7.976771063155494	6.921301691016055	(´▽`)	0.9952523096907542	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(°ー°〃)	False	False	False	True	0	6.82589740902597	0.6446076413873634	1.5381913944583872	(꒪_꒪✿)	0.9970104352944913	HN-D	1.0	0.0	0.0	1.0	0.0	0.0	0.0
(´-`)	False	False	False	True	0	7.137411704050507	3.2225463239347043	0.4940320178889195	(´・ω・`)	0.9981749475778398	NB	0.23076923076923078	0.019230769230769232	0.21153846153846154	0.0	0.07692307692307693	0.23076923076923078	0.46153846153846156
(´-ω-`)	False	False	False	True	0	-0.13099022775560343	1.690420086001124	-1.240865628853875	(´・ω・`)	0.9981830172814619	NB	0.23076923076923078	0.019230769230769232	0.21153846153846154	0.0	0.07692307692307693	0.23076923076923078	0.46153846153846156
(´;ω;`)	False	False	True	True	5	7.800482021026539	3.8824804600577334	-2.9792104384481704	(´・ω・`)	0.9974010069522211	NB	0.23076923076923078	0.019230769230769232	0.21153846153846154	0.0	0.07692307692307693	0.23076923076923078	0.46153846153846156
(´_ゝ`)	False	False	False	True	0	4.098629229874547	0.017026381213726793	-1.336274592871085	(´・ω・`)	0.9978293382630538	NB	0.23076923076923078	0.019230769230769232	0.21153846153846154	0.0	0.07692307692307693	0.23076923076923078	0.46153846153846156
(´°ω°`)	False	False	False	True	0	1.6422527885987392	1.732470766623301	0.8728612744064392	(´・ω・`)	0.9986034376134526	NB	0.23076923076923078	0.019230769230769232	0.21153846153846154	0.0	0.07692307692307693	0.23076923076923078	0.46153846153846156
(´·_·`)	False	False	False	True	0	4.39181673363646	-1.7462859599453928	-3.312405137977983	(´・ω・`)	0.9982942253037155	NB	0.23076923076923078	0.019230769230769232	0.21153846153846154	0.0	0.07692307692307693	0.23076923076923078	0.46153846153846156
(´ω`	False	False	False	True	0	2.304741613146419	7.7307763523412065	1.3524127799183319	(´ω`*	0.9991756528164221	HP	1.0	1.0	0.0	0.0	0.0	0.0	0.0
(´ω`)	True	False	False	True	7	-1.1231511192714194	5.354098736020513	3.9271003964559412	(´∀`)	0.9990396780690594	HP	0.0	0.5	0.5	0.0	0.0	0.0	0.0
(´д`;)	False	False	False	True	0	9.693757603107969	2.7520571504079765	-1.4367830894457683	(´;ω;`)	0.9982098392360509	LN	1.0	0.0	0.0	0.0	0.0	1.0	0.0
(´∀`)	True	False	True	True	2	-0.6206996234151845	6.528355397530464	4.323513103789658	(´▽`)	0.9992427776667469	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(´∀`;)	False	False	False	True	0	6.715227944206077	1.9387981912458105	-0.23185588474133567	(´・ω・`)	0.9978643165638281	NB	0.23076923076923078	0.019230769230769232	0.21153846153846154	0.0	0.07692307692307693	0.23076923076923078	0.46153846153846156
(´∇`)	False	False	False	True	0	-2.3313190649733073	6.071243898319208	3.2796134487329525	(´▽`)	0.9994764591075106	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(´▽`)	True	False	False	True	17	-2.064433566335758	5.909957043292968	3.7605110176419885	(´∀`)	0.9992427776667469	HP	0.0	0.5	0.5	0.0	0.0	0.0	0.0
(´◕ω◕`)	False	False	False	True	0	-5.530184106906319	3.0807672227788814	1.7308954899156674	(´｡・‿・｡`)	0.9981559099621151	LP	0.8	0.0	0.9	0.0	0.0	0.0	0.1
(´ヘ`;)	False	False	False	True	0	10.257235221083988	3.757413155209063	-1.9353035367785552	(´;ω;`)	0.9984413831071368	LN	1.0	0.0	0.0	0.0	0.0	1.0	0.0
(´・_・`)	False	False	False	True	0	4.0705517053214635	-0.8845338445765929	-0.5439760631195156	(´・ω・`)	0.9989868859204671	NB	0.23076923076923078	0.019230769230769232	0.21153846153846154	0.0	0.07692307692307693	0.23076923076923078	0.46153846153846156
(´・ω・)	False	False	False	True	0	4.5301112346875385	0.9238124313843432	1.3813895806522112	(´・ω・`)	0.9994237521795668	NB	0.23076923076923078	0.019230769230769232	0.21153846153846154	0.0	0.07692307692307693	0.23076923076923078	0.46153846153846156
(´・ω・`)	False	True	True	True	52	3.3896846344775327	1.6527047039420069	-0.19868796353463125	(´;ω;`)	0.9974010069522211	LN	1.0	0.0	0.0	0.0	0.0	1.0	0.0
(´・‿・`)	False	False	False	True	0	-3.461962857352006	1.00838385887851	2.442809845560973	(´｡・‿・｡`)	0.9990358608318584	LP	0.8	0.0	0.9	0.0	0.0	0.0	0.1
(´ー`)	False	False	False	True	0	1.541553369266559	4.1554700359017325	2.355863841283579	(´ω`)	0.9989691671941094	LN	0.5714285714285714	0.0	0.14285714285714285	0.0	0.14285714285714285	0.7142857142857143	0.0
(´꒳`)	False	False	False	True	0	-3.600192964585119	4.025838697646641	2.774986526517388	(´▽`)	0.9984247743785534	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(´｡・ω・｡`)	False	False	False	True	0	1.0950007480337973	1.4763303240199104	-2.7281445395405157	(´・ω・`)	0.998526016998876	NB	0.23076923076923078	0.019230769230769232	0.21153846153846154	0.0	0.07692307692307693	0.23076923076923078	0.46153846153846156
(´｡・‿・｡`)	False	True	False	True	30	-5.017683659676337	1.1169726654335967	2.0488045484278956	(｡・ω・｡)	0.9973326779219821	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(´ｰ`)	False	False	False	True	0	2.272829748087993	3.6592910031701287	1.6983702451554663	(´ω`)	0.9984718395633126	LN	0.5714285714285714	0.0	0.14285714285714285	0.0	0.14285714285714285	0.7142857142857143	0.0
(˃‿˂)	False	False	False	True	0	-4.964778896801349	-1.8453160068646195	1.6296738980680914	(≧‿≦)	0.9988718110256185	HP	0.12121212121212122	0.5	0.3787878787878788	0.0	0.0	0.030303030303030304	0.09090909090909091
(ˊᗜˋ)	False	False	False	True	0	-5.176806088879864	-1.2529494229667062	4.472929867980625	(˙꒳˙)	0.9974836807822204	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(˘³˘)	True	True	False	True	38	1.9190311090050898	0.3317927791450419	3.1872657322940796	(˘ڡ˘)	0.9977684434201121	LP	0.7777777777777777	0.0	0.8888888888888888	0.0	0.0	0.0	0.1111111111111111
(˘ω˘)	True	False	False	True	10	2.568158593632667	-2.578680566826428	4.7570825350618975	(˘‿˘)	0.9985674868899639	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(˘▽˘)	True	False	False	True	6	-0.8159368945642314	0.04355818447776194	4.349389142470585	(˘‿˘)	0.9992265785340827	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(˘・_・˘)	False	False	False	True	0	1.2318141423228184	-4.047605027937291	0.03149460986380603	(˘ω˘)	0.9981726401364819	LP	0.8	0.0	0.9	0.0	0.0	0.0	0.1
(˘︶˘)	False	False	False	True	0	0.1573509058465632	-1.7328956437323288	2.841571740236496	(˘‿˘)	0.9991235485017051	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(˵・̀‿-˵)	False	False	False	True	0	-6.909433112601903	-4.946858071146835	-2.1909629689119896	(ꈍ‿ꈍ)	0.9954351983241225	HP	1.0	1.0	0.0	0.0	0.0	0.0	0.0
(˶˃‿˂˶)	False	False	False	True	0	-9.02937870160801	-2.2742047562833427	0.3865194525717115	(｡˃‿˂)	0.9975429575316989	HP	1.0	1.0	0.0	0.0	0.0	0.0	0.0
(˶ˆᗜˆ˵)	False	False	False	True	0	-10.86473661634031	-1.7869737511447088	0.40777996100358394	(｡˃‿˂)	0.9964192597346493	HP	1.0	1.0	0.0	0.0	0.0	0.0	0.0
(˶ᵔ‿ᵔ˶)	False	False	False	True	0	-11.398559743608459	-4.184867448465546	0.5720686144610383	(｡˃‿˂)	0.9956299608377656	HP	1.0	1.0	0.0	0.0	0.0	0.0	0.0
(̄▽̄)	False	False	False	True	0	-2.5676609274108344	-2.6570469105723618	2.3154437956805083	(˙꒳˙)	0.9973565449040637	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(҂‿_‿)	False	False	False	True	0	-1.09448046710866	-3.0212088036309623	-1.9849049504087901	(・̀‿・́)	0.9959843435944612	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(ಠ_ಠ)	False	True	False	True	1	13.11663709870568	-6.292937736334345	-0.6217296749506929	(¬_¬)	0.998277646793432	HN-D	0.6000000000000001	0.0	0.0	0.8	0.0	0.0	0.2
(ಠ‿ಠ)	False	False	False	True	0	5.788588472015547	-4.489783304917442	1.3412769934839588	(¬‿¬)	0.9980839789088056	NB	0.6363636363636365	0.0	0.0	0.0	0.0	0.18181818181818182	0.8181818181818182
(ಠ益ಠ)	False	False	False	True	0	9.038975225579193	-4.296942516154807	-5.908704447990004	(ಠ_ಠ)	0.996343943460055	HN-D	1.0	0.0	0.0	1.0	0.0	0.0	0.0
(ฅ́˘ฅ̀)	False	False	False	True	0	-6.283268527458588	-1.9439303464902427	-0.4234433721368305	(⁎‿‿‿⁎)	0.9974288307664925	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(ง'̀-'́)	False	False	False	True	0	0.36340079449902163	-4.18452194898061	-3.792328266055037	(・̀‿・́)	0.9961282843316389	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(งᵒ̌皿ᵒ̌)	False	False	False	True	0	4.549170219732588	-0.08232610726531497	-5.559454669262529	(╯°□°)	0.9959760110940011	HN-D	0.8318042813455657	0.01529051987767584	0.0030581039755351682	0.8746177370030581	0.04281345565749235	0.039755351681957186	0.024464831804281346
(งツ)	False	False	False	True	0	0.45886242901962504	-1.9470025835918552	-0.5061093420336036	(⊙⊙)	0.9973844282898503	HP	1.0	1.0	0.0	0.0	0.0	0.0	0.0
(ง・_・)	False	False	False	True	0	-0.8408264317812453	-2.271482992159914	-0.8558961402697349	(⊙⊙)	0.9974771631062107	HP	1.0	1.0	0.0	0.0	0.0	0.0	0.0
(ง・̀_・́)	False	False	False	True	0	-3.547534830008331	-4.991962957616412	-4.82381219452823	(๑・̀ㅂ・́)	0.9973628091419077	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(ง・̀ω・́)	False	False	False	True	0	-3.6940941261077285	-2.9963996573314127	-2.4835162087159617	(๑・̀ㅂ・́)	0.9981561975548161	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(ง・̀ᗜ・́)	False	False	False	True	0	-6.632447192154757	-0.9527976893307919	-1.5575786481389144	(๑・̀ㅂ・́)	0.9973312988209361	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(๑˃‿˂)	True	False	False	True	123	-8.365970344749783	-1.7826014082977881	1.8552015218176479	(๑>‿<๑)	0.9991502604844847	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(๑・̀ㅂ・́)	False	True	False	True	3	-6.256436988518189	-3.4716843139609175	-1.2217932639989613	(・̀‿・́)	0.9975900217127684	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(ᐛ)	False	False	False	True	0	-4.832978984801628	-3.4159504384843515	-0.7220531261233631	(˙꒳˙)	0.9946471912101393	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(ᗒᗨᗕ)	False	False	False	True	0	-8.731787358253214	-3.539841490385804	-4.363333898312526	(ꈍ‿ꈍ)	0.9959237531099142	HP	1.0	1.0	0.0	0.0	0.0	0.0	0.0
(ᵔᴥᵔ)	False	False	False	True	0	-4.845144319499511	-3.757316723830531	1.1177042913091881	(≧‿≦)	0.9965945271045048	HP	0.12121212121212122	0.5	0.3787878787878788	0.0	0.0	0.030303030303030304	0.09090909090909091
(ᵔ‿ᵔ)	False	False	False	True	0	-6.5814607135797445	-4.246677054853212	2.3932113526346086	(⌒‿⌒)	0.9978350908026611	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(„‿‿‿„)	False	False	False	True	0	4.735823764068741	0.6209029774068746	0.04525370834181075	(‿‿‿)	0.9970441821410907	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(„・֊・„)	False	False	False	True	0	-3.801595828707697	0.5357040171349858	1.4843605554519073	(´｡・‿・｡`)	0.9925816086916553	LP	0.8	0.0	0.9	0.0	0.0	0.0	0.1
(„・‿・„)	False	False	False	True	0	-2.662155601217229	0.42966904934009875	3.087315895916241	(・‿・)	0.9935044055287721	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(‿͈ˬ‿͈)	False	False	False	True	0	-4.986786559073089	-2.3793133687955184	-2.2393520393891535	(˙꒳˙)	0.9971647868143165	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(‿‿‿✿)	False	False	False	True	0	-4.083815700529442	-2.602177621795832	-0.8587103555482685	(⁎‿‿‿⁎)	0.99734353840797	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(⁄⁄・⁄ω⁄・⁄⁄)	False	False	False	True	0	-2.113032694078605	0.4084621298338895	-1.178746188506068	(๑><๑)	0.9964965643375967	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(≧ω≦)	False	False	False	True	0	-2.4261241562731897	-0.3909276981658234	2.5316228284996427	(≧∇≦)	0.9992806695952912	HP	1.0	1.0	0.0	0.0	0.0	0.0	0.0
(≧‿≦)	False	True	True	True	66	-3.9143001586817974	-1.5233873180861757	3.0205455985483596	(≧∇≦)	0.9993432621710497	HP	1.0	1.0	0.0	0.0	0.0	0.0	0.0
(≧▽≦)	True	True	True	True	27	-4.368301294254998	0.09780602925664184	2.9209122048197926	(≧∇≦)	0.9995234571411452	HP	1.0	1.0	0.0	0.0	0.0	0.0	0.0
(⊙_⊙)	True	True	True	True	101	6.806155626866413	-5.150589915611988	1.6124305638591494	(☉_☉)	0.999058697738468	HN-S	1.0	0.0	0.0	0.0	1.0	0.0	0.0
(⊙‿⊙)	False	False	False	True	0	-2.760769542500654	-3.0632557460973793	3.2707213941583007	(・‿・)	0.9984898490351016	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(⊙ヮ⊙)	False	False	False	True	0	-2.6005716127502154	0.48315153643923026	4.483955565229159	(⊙▽⊙)	0.9988872200991772	HP	1.0	1.0	0.0	0.0	0.0	0.0	0.0
(⌐■_ω■)	False	False	False	True	0	-2.648996277255435	-7.064907497498808	2.67150991018881	(⌐■_■)	0.9986877874390372	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(⌐■_■)	False	True	False	True	4	1.6865840740632834	-8.236871543580861	3.189489923785466	(☉_☉)	0.99047429831657	HN-S	1.0	0.0	0.0	0.0	1.0	0.0	0.0
(⌐■‿■)	False	False	False	True	0	-0.2175353706261447	-7.969442977711083	3.283685437521946	(⌐■_■)	0.9991739249165218	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(⌒‿⌒)	False	True	False	True	1	-5.990444018794349	-2.3516709914396685	4.0449536624549935	(＾▽＾)	0.9979373474464419	LN	1.0	0.0	0.0	0.0	0.0	1.0	0.0
(⌒▽⌒)	False	False	False	True	0	-6.872522675008014	-0.48406773714778595	4.073114163225192	(⌒‿⌒)	0.9992142152224737	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(─‿‿─)	False	False	False	True	0	-1.1875435628960602	-3.0768415752259166	3.342075473664501	(¬‿¬)	0.9977574990036889	NB	0.6363636363636365	0.0	0.0	0.0	0.0	0.18181818181818182	0.8181818181818182
(╥﹏╥)	True	True	True	True	103	10.743847784981398	-2.056038544699046	-2.889679237704563	(╥_╥)	0.9994249017941164	HN-D	0.23076923076923073	0.0	0.0	0.5384615384615384	0.15384615384615385	0.3076923076923077	0.0
(╭ರ_・́)	False	False	False	True	0	0.3982421532958682	-1.968977355355996	-4.7356801070298715	(꒪_꒪ʃ)	0.9959763707564778	HN-D	1.0	0.0	0.0	1.0	0.0	0.0	0.0
(╭☞・́⍛・̀)	False	False	False	True	0	-7.4378012465440975	-3.0887587998138244	-5.484938749511279	(๑・̀ㅂ・́)	0.9953148004925025	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(╯°□°)	True	True	True	True	327	8.257003588552934	1.4949805952608735	-1.8668229611051643	(°ロ°)	0.9966997540610483	HN-S	1.0	0.0	0.0	0.0	1.0	0.0	0.0
(╯✧∇✧)	False	False	False	True	0	-1.9755822269624659	0.8621336289541404	4.887103274976084	(╯✧▽✧)	0.9996388169708836	HP	0.03225806451612906	0.3548387096774194	0.06451612903225806	0.3225806451612903	0.06451612903225806	0.03225806451612903	0.16129032258064516
(╹ω╹)	False	False	False	True	0	-5.364241203816725	-0.1219392790017082	4.139425802403487	(≧‿≦)	0.9969044555201039	HP	0.12121212121212122	0.5	0.3787878787878788	0.0	0.0	0.030303030303030304	0.09090909090909091
(╹ヮ╹)	False	False	False	True	0	-7.497563243717231	0.7617130271453156	2.7444666724497466	(˙꒳˙)	0.9965113457380321	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(○´∀`○)	False	False	False	True	0	-6.831007026959419	-0.09869648255935282	2.876477258240776	(❁´‿`❁)	0.9970215064366656	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(◎_◎;)	False	False	False	True	0	9.85769477685686	-1.0489003512140478	0.9874203324475133	(⊙_⊙;)	0.9990837595436964	HN-S	0.125	0.375	0.0	0.125	0.5	0.0	0.0
(◕_◕)	False	False	False	True	0	-0.2888545209859288	-5.157418502156929	1.1298671769023372	(◕‿◕)	0.9980669242166271	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(◕ω◕)	False	False	False	True	0	-5.1751602956488085	-2.9526980734274098	2.515709392066981	(◕‿◕)	0.9985870386765469	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(◕‿◕)	False	True	False	True	11	-6.057387113811053	-4.327179894441965	1.813654172227487	(◕‿◕✿)	0.9990827979049158	NB	0.0847457627118644	0.17796610169491525	0.2838983050847458	0.038135593220338986	0.05084745762711865	0.08050847457627118	0.3686440677966102
(◕‿◕✿)	False	True	True	True	236	-6.647418651663507	-2.8041548580596185	2.355033614088775	(◕‿◕)	0.9990827979049159	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(◕▽◕)	False	False	False	True	0	-7.152665810551795	-2.5998869465752	2.1581788596454388	(◕‿◕)	0.9985047180047797	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(◕▿◕✿)	False	False	False	True	0	-8.715747362352943	-2.1153798703059756	2.215084585840529	(◕‿◕✿)	0.9987735719549908	NB	0.0847457627118644	0.17796610169491525	0.2838983050847458	0.038135593220338986	0.05084745762711865	0.08050847457627118	0.3686440677966102
(◕ヮ◕)	False	False	False	True	0	-7.530461642446923	-1.2785878663789507	3.515485956635594	(◕‿◕)	0.9973752989819953	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(◜‿◝)	False	False	False	True	0	-8.164450661944848	-3.594389895274002	1.318677005932578	(⌒‿⌒)	0.9975615115113191	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(◞‸◟)	False	False	False	True	0	4.057418151310415	-2.357972115152208	-0.2565269718022165	(๑・﹏・)	0.9965670438541258	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(◠‿◠)	False	False	False	True	0	-5.229675173360015	-4.314976421035848	3.2177545259815403	(⌒‿⌒)	0.99865233887331	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(◠‿◠✿)	False	False	False	True	0	-7.231631079859902	-2.391971990791774	2.7477688584531705	(◕‿◕✿)	0.9984632057433863	NB	0.0847457627118644	0.17796610169491525	0.2838983050847458	0.038135593220338986	0.05084745762711865	0.08050847457627118	0.3686440677966102
(◠‿・)	False	False	False	True	0	-5.063847809968472	-2.75601419114286	1.5271050317688122	(・‿・)	0.998449002740316	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(☆▽☆)	False	False	False	True	0	-4.293207641675103	-1.8961112701236118	4.583153482129497	(★ω★)	0.9978321793546167	HP	1.0	1.0	0.0	0.0	0.0	0.0	0.0
(☞ﾟヮﾟ)	False	False	False	True	0	-6.486243998504307	-2.007220931087174	0.8000921439197057	(ﾉ◕ヮ◕)	0.9977583150012967	HP	0.4347826086956522	0.5869565217391305	0.15217391304347827	0.028985507246376812	0.028985507246376812	0.06521739130434782	0.13768115942028986
(♡^▽^♡)	False	False	False	True	0	-3.8500443635782915	-0.576159021623802	4.034528779716496	(｡♡‿♡｡)	0.9964415539070917	HP	1.0	1.0	0.0	0.0	0.0	0.0	0.0
(✦‿✦)	False	False	False	True	0	-7.395143465565674	-6.57948016123089	0.7292345120026127	(◕‿◕)	0.9964612504883654	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(✧ω✧)	False	True	True	True	3	-5.677864941233018	-2.6402628367319707	2.741132114471128	(★ω★)	0.9981631407829301	HP	1.0	1.0	0.0	0.0	0.0	0.0	0.0
(✿◕‿◕)	False	False	False	True	0	-7.464851917391734	-2.4178571549512853	3.5041564364035906	(✿◠‿◠)	0.998893150357677	LP	0.47727272727272724	0.18181818181818182	0.6590909090909091	0.0	0.0	0.045454545454545456	0.11363636363636363
(✿◠‿◠)	True	True	True	True	44	-6.795816946857315	-3.2261122829223368	3.897878236973014	(◕‿◕✿)	0.9977952602414552	NB	0.0847457627118644	0.17796610169491525	0.2838983050847458	0.038135593220338986	0.05084745762711865	0.08050847457627118	0.3686440677966102
