first_word	is_gemma_emitted	is_qwen_emitted	is_ministral_emitted	is_claude	total_emit_count	pc1	pc2	pc3	nn_first_word	nn_cosine	soft_assignment	soft_margin	weight_HP	weight_LP	weight_HN-D	weight_HN-S	weight_LN	weight_NB
(=`ω´=)	False	False	False	True	0	-0.001154074829429419	-0.028413977604042184	-0.034962386535054346	(=^・ω・^=)	0.9999465160863072	LP	0.8333333333333333	0.0	0.9166666666666666	0.0	0.0	0.0	0.08333333333333333
(=⌒‿‿⌒=)	False	False	False	True	0	0.0345686356456536	-0.012583622296894248	0.035996701652348584	(⁎‿‿‿⁎)	0.9999221329862702	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(>_<)	False	True	False	True	74	-0.08795584049668292	-0.05362285466851624	-0.03709906894761561	(>﹏<)	1.0000000000000016	HN-S	1.0	0.0	0.0	0.0	1.0	0.0	0.0
(>ω<)	False	True	False	True	1	-0.06075552731806155	-0.03792809779056472	-0.014985099166921145	(>▽<)	0.9999673896909378	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(>﹏<)	False	True	False	True	5	-0.08795584049668292	-0.05362285466851624	-0.03709906894761561	(>_<)	1.0000000000000016	HN-S	0.8783783783783783	0.0	0.02702702702702703	0.02702702702702703	0.9054054054054054	0.013513513513513514	0.02702702702702703
(`_´)	False	False	False	True	0	-0.08258777265582751	0.016174761729207843	0.03414776159138366	(＾▽＾)	0.9999088314904351	LN	1.0	0.0	0.0	0.0	0.0	1.0	0.0
(`へ´)	False	False	False	True	0	-0.08411363705932562	0.04547117862880001	-0.03154271537492637	(＾▽＾)	0.9999115021657303	LN	1.0	0.0	0.0	0.0	0.0	1.0	0.0
(`・ω・´)	False	False	False	True	0	-0.07221317013615369	-0.010608770560847747	-0.005222834394238873	(￣▽￣)	0.9999413890560792	NB	0.08333333333333337	0.0	0.16666666666666666	0.0	0.08333333333333333	0.3333333333333333	0.4166666666666667
(¬_¬)	False	True	False	True	5	-0.0008084895756033106	-0.06862746307989176	-0.0063152169928062385	(¬‿¬)	0.999950563648569	NB	0.6363636363636365	0.0	0.0	0.0	0.0	0.18181818181818182	0.8181818181818182
(¬‿¬)	False	True	False	True	11	-0.0047168596144882	-0.029179649252532025	-0.025810590395170863	(¬_¬)	0.999950563648569	HN-D	0.6000000000000001	0.0	0.0	0.8	0.0	0.0	0.2
(¬､¬)	False	False	False	True	0	-0.02684805221504316	-0.01594375399250736	-0.05039394766843319	(¬_¬)	0.9999381145650685	HN-D	0.6000000000000001	0.0	0.0	0.8	0.0	0.0	0.2
(°□°)	False	False	False	True	0	-0.006629309794903726	-0.08979331892491005	-0.008385589445274455	(°ロ°)	0.9999702232319898	HN-S	1.0	0.0	0.0	0.0	1.0	0.0	0.0
(°△°)	False	False	False	True	0	-0.013114990747940425	-0.07044229908187871	-0.06218676820603175	(°ロ°)	0.9999660720105701	HN-S	1.0	0.0	0.0	0.0	1.0	0.0	0.0
(°▽°)	False	False	False	True	0	-0.0230726250743416	-0.07122771247747406	-0.04571591001386244	(°ロ°)	0.9999582044365155	HN-S	1.0	0.0	0.0	0.0	1.0	0.0	0.0
(°ロ°)	False	True	False	True	3	-0.0026526990211399593	-0.09300730856528583	-0.019063381028788573	(°д°)	0.99995479991508	HN-S	1.0	0.0	0.0	0.0	1.0	0.0	0.0
(°ヮ°)	False	False	False	True	0	0.012363774597146993	-0.10808424201792777	-0.04144097910905975	(°ロ°)	0.9999658130931807	HN-S	1.0	0.0	0.0	0.0	1.0	0.0	0.0
(°ー°〃)	False	False	False	True	0	0.009537012651986032	-0.010827227120700833	-0.014754925713037714	(O_O)	0.9999281414148016	HN-S	1.0	0.0	0.0	0.0	1.0	0.0	0.0
(´-`)	False	False	False	True	0	-0.0033687235521862036	-0.1853165060405535	-0.06496699833283648	(´▽`)	0.9998298862484051	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(´-ω-`)	False	False	False	True	0	-0.05793259876314405	-0.06512899796143001	-0.10185729104340968	(´;ω;`)	0.9998729452624163	LN	1.0	0.0	0.0	0.0	0.0	1.0	0.0
(´;ω;`)	False	False	True	True	5	-0.06648758099037	-0.023152486148613427	-0.014268339363862736	(;´д`)	0.999923304648275	LN	0.41379310344827586	0.0	0.0	0.06896551724137931	0.25862068965517243	0.6724137931034483	0.0
(´_ゝ`)	False	False	False	True	0	-0.02103342865924418	-0.08641975635748111	0.013137873276366285	(´ω`)	0.9999297426619327	LN	0.5714285714285714	0.0	0.14285714285714285	0.0	0.14285714285714285	0.7142857142857143	0.0
(´°ω°`)	False	False	False	True	0	-0.033674102695239405	-0.09342182181126901	0.01502878031391175	(´ω`)	0.9999468277277069	LN	0.5714285714285714	0.0	0.14285714285714285	0.0	0.14285714285714285	0.7142857142857143	0.0
(´·_·`)	False	False	False	True	0	-0.05521870493096692	-0.032385250922793984	-0.011101078378589868	(´ω`)	0.9999275558719837	LN	0.5714285714285714	0.0	0.14285714285714285	0.0	0.14285714285714285	0.7142857142857143	0.0
(´ω`	False	False	False	True	0	-0.06251728059563177	-0.11991375032645935	0.06233472572675458	(´ω`*	0.999925620572202	HP	1.0	1.0	0.0	0.0	0.0	0.0	0.0
(´ω`)	True	False	False	True	7	-0.08057484988463148	-0.08631723344264275	-0.039500473008605486	(￣ω￣)	0.9999240952427085	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(´д`;)	False	False	False	True	0	-0.035758520475196676	-0.08574561527007485	-0.012000202840281471	(´ω`)	0.9999349493620007	LN	0.5714285714285714	0.0	0.14285714285714285	0.0	0.14285714285714285	0.7142857142857143	0.0
(´∀`)	True	False	True	True	2	-0.08535824524417546	-0.09557480463889423	-0.11850428152499148	(´▽`)	0.999890537259086	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(´∀`;)	False	False	False	True	0	-0.04429859206304876	-0.09620678412877837	-0.014188355665995633	(´ω`)	0.9999514830850542	LN	0.5714285714285714	0.0	0.14285714285714285	0.0	0.14285714285714285	0.7142857142857143	0.0
(´∇`)	False	False	False	True	0	-0.043876039477798834	-0.07116965548725629	-0.026720185774340877	(´ω`)	0.9999719170881698	LN	0.5714285714285714	0.0	0.14285714285714285	0.0	0.14285714285714285	0.7142857142857143	0.0
(´▽`)	True	False	False	True	17	-0.05223821409164042	-0.15101275595897445	-0.0230298441789194	(´ω`)	0.9998958830815271	LN	0.5714285714285714	0.0	0.14285714285714285	0.0	0.14285714285714285	0.7142857142857143	0.0
(´◕ω◕`)	False	False	False	True	0	0.15533311639066927	0.03189808315923348	-0.015832307307428906	(◕‿◕)	0.9998665669600829	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(´ヘ`;)	False	False	False	True	0	-0.030299491775381604	-0.12339887247699233	0.05565402092311844	(´ω`)	0.9998885134878709	LN	0.5714285714285714	0.0	0.14285714285714285	0.0	0.14285714285714285	0.7142857142857143	0.0
(´・_・`)	False	False	False	True	0	-0.02025290096331922	-0.12376784045249689	-0.05869341973808728	(´▽`)	0.9999115232872339	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(´・ω・)	False	False	False	True	0	0.016714885021897885	-0.0990476333708743	0.047258018679636304	(・ω・)	0.9999476870529488	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(´・ω・`)	False	True	True	True	52	-0.09147418410181984	-0.0001766980105799565	-0.1466386314040773	(🧶´・ω・`)	0.9999215188413351	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(´・‿・`)	False	False	False	True	0	-0.07240639610701383	-0.04072667093245008	-0.06698087766400596	(´・ω・`)	0.9998952608379099	NB	0.23076923076923078	0.019230769230769232	0.21153846153846154	0.0	0.07692307692307693	0.23076923076923078	0.46153846153846156
(´ー`)	False	False	False	True	0	-0.06547107856083478	-0.08697242030364882	0.004317426481530884	(´ω`)	0.9999655683694169	LN	0.5714285714285714	0.0	0.14285714285714285	0.0	0.14285714285714285	0.7142857142857143	0.0
(´꒳`)	False	False	False	True	0	-0.09156269015771112	-0.05114376049088798	-0.02919807033416344	(´ω`)	0.9999222069105587	LN	0.5714285714285714	0.0	0.14285714285714285	0.0	0.14285714285714285	0.7142857142857143	0.0
(´｡・ω・｡`)	False	False	False	True	0	-0.1854924301749552	0.1870771647794518	0.17150919087034788	(´｡・‿・｡`)	0.9999539016178512	LP	0.8	0.0	0.9	0.0	0.0	0.0	0.1
(´｡・‿・｡`)	False	True	False	True	30	-0.17600218725859573	0.20787549139453088	0.1897556559120308	(｡・ω・｡)	0.9998820722149478	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(´ｰ`)	False	False	False	True	0	-0.06547107856083478	-0.08697242030364882	0.004317426481530884	(´ω`)	0.9999655683694169	LN	0.5714285714285714	0.0	0.14285714285714285	0.0	0.14285714285714285	0.7142857142857143	0.0
(˃‿˂)	False	False	False	True	0	-0.007651070601628618	-0.03916385561371105	0.026542316114903652	(๑˃‿˂)	0.9999549718370013	HP	0.6829268292682926	0.8130081300813008	0.13008130081300814	0.0	0.0	0.0	0.056910569105691054
(ˊᗜˋ)	False	False	False	True	0	-0.0967836598951397	-0.0024982625750613607	-0.017833369576869984	(＾▽＾)	0.9999181885547427	LN	1.0	0.0	0.0	0.0	0.0	1.0	0.0
(˘³˘)	True	True	False	True	38	-0.08712633256832092	-0.018097646666870082	0.020184222156119258	(˘▽˘)	0.999950720713505	HP	0.6666666666666667	0.8333333333333334	0.0	0.0	0.0	0.0	0.16666666666666666
(˘ω˘)	True	False	False	True	10	-0.0873737385744322	0.05782509175083628	-0.14089659661834864	(˘‿˘)	0.99995070836579	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(˘▽˘)	True	False	False	True	6	-0.06656894385448098	0.0038960223933881544	-0.02211283252468199	(˘³˘)	0.9999507207135052	LP	0.1578947368421053	0.0	0.5526315789473685	0.0	0.02631578947368421	0.02631578947368421	0.39473684210526316
(˘・_・˘)	False	False	False	True	0	-0.015396157389043097	-0.0031067225119048025	0.08270477940607135	(˘▽˘)	0.9999081463225322	HP	0.6666666666666667	0.8333333333333334	0.0	0.0	0.0	0.0	0.16666666666666666
(˘︶˘)	False	False	False	True	0	-0.08265322858460777	0.047088212120526496	-0.020776637236200823	(˘▽˘)	0.9999492535797121	HP	0.6666666666666667	0.8333333333333334	0.0	0.0	0.0	0.0	0.16666666666666666
(˵・̀‿-˵)	False	False	False	True	0	0.0599358845181337	-0.04345373259444263	0.07017755410586757	(・̀‿・́)	0.9999127589664134	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(˶˃‿˂˶)	False	False	False	True	0	-0.00466871439228278	-0.03587605839445995	0.11926857656666234	(๑˃‿˂)	0.9999380329812422	HP	0.6829268292682926	0.8130081300813008	0.13008130081300814	0.0	0.0	0.0	0.056910569105691054
(˶ˆᗜˆ˵)	False	False	False	True	0	0.02136763447724288	-0.019807157921823082	0.05848745489593732	(❁´‿`❁)	0.9999137137330085	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(˶ᵔ‿ᵔ˶)	False	False	False	True	0	0.01622316227313192	0.002831907885057605	0.09419173230429712	(⁎‿‿‿⁎)	0.9999178746285746	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(̄▽̄)	False	False	False	True	0	0.051601680454990806	-0.037166960395689896	-0.12808105141433312	(O_O)	0.9998492130948015	HN-S	1.0	0.0	0.0	0.0	1.0	0.0	0.0
(҂‿_‿)	False	False	False	True	0	0.1878882146776215	0.020110801570433212	0.08436961707259183	(◕‿◕)	0.9999116979801872	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(ಠ_ಠ)	False	True	False	True	1	0.3251513477301886	0.07050214664019183	-0.02893349823777891	(☉_☉)	1.0000000000000004	HN-S	1.0	0.0	0.0	0.0	1.0	0.0	0.0
(ಠ‿ಠ)	False	False	False	True	0	0.3396456873649587	0.04311173781017841	-0.00041150873079587313	(◕‿◕)	0.9999999999999999	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(ಠ益ಠ)	False	False	False	True	0	0.34238746085338345	0.08347446537460024	-0.04760436954342717	(ಠ_ಠ)	0.9999445290623349	HN-D	1.0	0.0	0.0	1.0	0.0	0.0	0.0
(ฅ́˘ฅ̀)	False	False	False	True	0	-0.046468707642388196	-0.05229221548190166	0.17423221891893936	(๑・̀ㅂ・́)	0.9998564248023897	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(ง'̀-'́)	False	False	False	True	0	0.03227485621264048	-0.06112375899581712	0.23881622823311277	(๑・̀ㅂ・́)	0.9998914507289269	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(งᵒ̌皿ᵒ̌)	False	False	False	True	0	0.10539624143582671	0.04533291460263933	-0.08591090605058227	(╥_╥)	0.9998674243091075	HN-D	0.23076923076923073	0.0	0.0	0.5384615384615384	0.15384615384615385	0.3076923076923077	0.0
(งツ)	False	False	False	True	0	0.08497526898727692	-0.06025952402276458	-0.09684958039285751	(O_O)	0.9998345709027562	HN-S	1.0	0.0	0.0	0.0	1.0	0.0	0.0
(ง・_・)	False	False	False	True	0	0.029522505278905875	-0.07112049081304583	0.12771022738279525	(๑・﹏・)	0.9998502702714532	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(ง・̀_・́)	False	False	False	True	0	-0.006233484464527095	-0.07455464183935279	0.22564982979158144	(๑・̀ㅂ・́)	0.9999051811175308	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(ง・̀ω・́)	False	False	False	True	0	-0.01234973117177951	-0.09125981793581683	0.21567076147776953	(・̀ω・́)	0.9999269389969632	NB	0.7142857142857142	0.0	0.0	0.0	0.14285714285714285	0.0	0.8571428571428571
(ง・̀ᗜ・́)	False	False	False	True	0	0.001941646270978481	-0.08659481254001533	0.19017498314255166	(・̀ω・́)	0.9998923421693758	NB	0.7142857142857142	0.0	0.0	0.0	0.14285714285714285	0.0	0.8571428571428571
(๑˃‿˂)	True	False	False	True	123	-0.01738351250978276	-0.05217999985262689	0.10095575987079686	(⌒‿⌒)	0.9999205228897529	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(๑・̀ㅂ・́)	False	True	False	True	3	-0.03475045095409257	-0.0926395885409439	0.18015644723221635	(・̀ω・́)	0.9999264600329626	NB	0.7142857142857142	0.0	0.0	0.0	0.14285714285714285	0.0	0.8571428571428571
(ᐛ)	False	False	False	True	0	-0.05334904592178802	-0.013141533787186077	-0.09092403373156	(˙꒳˙)	0.9997731437314352	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(ᗒᗨᗕ)	False	False	False	True	0	0.21599443334626045	0.02366787146995697	-0.06776054047025104	(ಠ_ಠ)	0.999897367011793	HN-D	1.0	0.0	0.0	1.0	0.0	0.0	0.0
(ᵔᴥᵔ)	False	False	False	True	0	0.16233592525729534	0.16271403624901448	-0.0863725840401619	(꒪_꒪ʃ)	0.9997846750048649	HN-D	1.0	0.0	0.0	1.0	0.0	0.0	0.0
(ᵔ‿ᵔ)	False	False	False	True	0	-0.04263507080983597	0.09275896945084572	-0.08271472764413357	(꒪_꒪ʃ)	0.9998606673924674	HN-D	1.0	0.0	0.0	1.0	0.0	0.0	0.0
(„‿‿‿„)	False	False	False	True	0	0.38684663079233683	0.06205524381792382	0.10831832756025905	(◕‿◕)	0.999885455379889	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(„・֊・„)	False	False	False	True	0	0.4607230294176201	0.09113700031909722	-0.012182531509735028	(◕‿◕✿)	0.9998827651609347	NB	0.0847457627118644	0.17796610169491525	0.2838983050847458	0.038135593220338986	0.05084745762711865	0.08050847457627118	0.3686440677966102
(„・‿・„)	False	False	False	True	0	0.38480399239343654	0.0720744020981392	0.029109363738509586	(◕‿◕✿)	0.9999150044500513	NB	0.0847457627118644	0.17796610169491525	0.2838983050847458	0.038135593220338986	0.05084745762711865	0.08050847457627118	0.3686440677966102
(‿͈ˬ‿͈)	False	False	False	True	0	0.1724867643883492	0.07589764109605124	0.04545601380303754	(´▽`ʃ♡ƪ)	0.9998958074654042	LP	0.5555555555555556	0.0	0.7777777777777778	0.0	0.0	0.0	0.2222222222222222
(‿‿‿✿)	False	False	False	True	0	-0.019779897185485673	0.03434496587006142	-0.056758067681997204	(‿‿‿)	0.9999436938229278	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(⁄⁄・⁄ω⁄・⁄⁄)	False	False	False	True	0	0.2781341610805237	-0.05788835072064469	-0.21000623239559157	(╥_╥)	0.999522775879362	HN-D	0.23076923076923073	0.0	0.0	0.5384615384615384	0.15384615384615385	0.3076923076923077	0.0
(≧ω≦)	False	False	False	True	0	-0.06213204024068464	-0.03488336086935928	-0.021826013590906523	(≧▽≦)	0.9999637649387403	HP	0.6666666666666666	0.8148148148148148	0.037037037037037035	0.0	0.0	0.0	0.14814814814814814
(≧‿≦)	False	True	True	True	66	-0.0352985588779573	-0.0016845771519877761	-0.04414057973522345	(￣▽￣)	0.9999538588694176	NB	0.08333333333333337	0.0	0.16666666666666666	0.0	0.08333333333333333	0.3333333333333333	0.4166666666666667
(≧▽≦)	True	True	True	True	27	-0.03153751128528626	-0.017897616805607974	-0.05275359936598045	(≧‿≦)	0.9999515687635973	HP	0.12121212121212122	0.5	0.3787878787878788	0.0	0.0	0.030303030303030304	0.09090909090909091
(⊙_⊙)	True	True	True	True	101	-0.03131995041709956	0.0005898696860031638	-0.06278717209993312	(⊙﹏⊙)	1.0000000000000009	HN-S	0.7777777777777777	0.0	0.0	0.0	0.8888888888888888	0.1111111111111111	0.0
(⊙‿⊙)	False	False	False	True	0	-0.008244028511037449	0.019996554647526033	-0.06933233362521918	(⊙o⊙)	0.9999567878808129	HP	1.0	1.0	0.0	0.0	0.0	0.0	0.0
(⊙ヮ⊙)	False	False	False	True	0	0.01219957867880428	-0.0213646522641171	-0.08947347175094045	(⊙o⊙)	0.9999751115101164	HP	1.0	1.0	0.0	0.0	0.0	0.0	0.0
(⌐■_ω■)	False	False	False	True	0	0.1554192017324718	-0.009229819649774873	0.05337696221585686	(⌐■_■)	0.999959916545073	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(⌐■_■)	False	True	False	True	4	0.12033559047928932	0.023896932675884885	-0.02934398082279932	(・ө・)	0.9998873468178754	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(⌐■‿■)	False	False	False	True	0	0.12924311219455742	0.059399226507888425	-0.054592614542401385	(⌐■_■)	0.9999501607398713	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(⌒‿⌒)	False	True	False	True	1	0.003133779477780152	-0.042578765596462675	0.034290603614139936	(‿‿‿)	0.9999477863892335	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(⌒▽⌒)	False	False	False	True	0	0.001681463194049826	-0.033920627223172906	-0.009767633261624553	(⌒‿⌒)	0.9999501330246858	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(─‿‿─)	False	False	False	True	0	0.025557379573242223	-0.023736169848745714	0.024930247773643277	(‿‿‿)	0.9999385428750536	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(╥﹏╥)	True	True	True	True	103	0.03260549644006616	0.019718583628585362	-0.09166940071308849	(╥_╥)	1.0000000000000002	HN-D	0.23076923076923073	0.0	0.0	0.5384615384615384	0.15384615384615385	0.3076923076923077	0.0
(╭ರ_・́)	False	False	False	True	0	0.14090765018491425	-0.04932341556027642	0.2288965299700556	(๑・̀ㅂ・́)	0.9998213736900562	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(╭☞・́⍛・̀)	False	False	False	True	0	-0.07550696508485277	0.01541811117168046	0.1456132311331504	(๑・̀ㅂ・́)	0.9997025800347319	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(╯°□°)	True	True	True	True	327	-0.06764976516841781	-0.05826617195671657	0.01857769424649458	(°ロ°)	0.999917319649944	HN-S	1.0	0.0	0.0	0.0	1.0	0.0	0.0
(╯✧∇✧)	False	False	False	True	0	-0.08058091215233798	-0.028485591007134214	0.003149344401805809	(╯✧▽✧)	0.9999593744159406	HP	0.03225806451612906	0.3548387096774194	0.06451612903225806	0.3225806451612903	0.06451612903225806	0.03225806451612903	0.16129032258064516
(╹ω╹)	False	False	False	True	0	-0.14573135251030944	0.14372816006916422	-0.3430383937088797	(🐾‿🐾)	0.9997464073933806	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(╹ヮ╹)	False	False	False	True	0	-0.0011448917809451231	-0.018574287990363203	-0.09495411419595712	(O_O)	0.999885557386917	HN-S	1.0	0.0	0.0	0.0	1.0	0.0	0.0
(○´∀`○)	False	False	False	True	0	-0.06551329429708286	-0.040976884113805845	-0.024637268011547864	(￣ω￣)	0.999913993876661	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(◎_◎;)	False	False	False	True	0	-0.014219926995294507	-0.05749039371972131	-0.0035990916078225688	(・_・;)	0.9999353915798203	NB	0.3636363636363636	0.0	0.0	0.0	0.30303030303030304	0.030303030303030304	0.6666666666666666
(◕_◕)	False	False	False	True	0	0.3251513477301886	0.07050214664019183	-0.02893349823777891	(ಠ_ಠ)	1.0000000000000004	HN-D	1.0	0.0	0.0	1.0	0.0	0.0	0.0
(◕ω◕)	False	False	False	True	0	0.3135415765393761	0.04181026979981417	-0.03760338388840534	(ಠ_ಠ)	0.9999684399272303	HN-D	1.0	0.0	0.0	1.0	0.0	0.0	0.0
(◕‿◕)	False	True	False	True	11	0.3396456873649587	0.04311173781017841	-0.00041150873079587313	(ꈍ‿ꈍ)	0.9999999999999999	HP	1.0	1.0	0.0	0.0	0.0	0.0	0.0
(◕‿◕✿)	False	True	True	True	236	0.31556523211499954	0.10532644967288096	-0.024807493367138278	(◕‿◕)	0.9999622785287505	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(◕▽◕)	False	False	False	True	0	0.30512516103063714	0.05062240368866089	-0.03295606472648105	(ಠ_ಠ)	0.999964196482573	HN-D	1.0	0.0	0.0	1.0	0.0	0.0	0.0
(◕▿◕✿)	False	False	False	True	0	0.27626165454891627	0.09502881230763172	-0.040721608613662585	(◕‿◕✿)	0.9999630266876683	NB	0.0847457627118644	0.17796610169491525	0.2838983050847458	0.038135593220338986	0.05084745762711865	0.08050847457627118	0.3686440677966102
(◕ヮ◕)	False	False	False	True	0	0.35157655943644084	0.03735107008750793	-0.027824242125035425	(ಠ_ಠ)	0.9999535510964437	HN-D	1.0	0.0	0.0	1.0	0.0	0.0	0.0
(◜‿◝)	False	False	False	True	0	0.005524576351827903	-0.032762730367568826	-0.010542577870293002	(⌒‿⌒)	0.9999323249325346	NB	1.0	0.0	0.0	0.0	0.0	0.0	1.0
(◞‸◟)	False	False	False	True	0	0.1467365234217457	0.058385521094022286	-0.034798610404296326	(◕‿◕✿)	0.9998883373851952	NB	0.0847457627118644	0.17796610169491525	0.2838983050847458	0.038135593220338986	0.05084745762711865	0.08050847457627118	0.3686440677966102
(◠‿◠)	False	False	False	True	0	-0.12066369883555339	0.1174878055803028	-0.2358138727654273	(✿◠‿◠)	0.9999193464333006	LP	0.47727272727272724	0.18181818181818182	0.6590909090909091	0.0	0.0	0.045454545454545456	0.11363636363636363
(◠‿◠✿)	False	False	False	True	0	-0.06062729232193931	0.14234566062011744	-0.2190136341948441	(🐾‿🐾)	0.9999019498496371	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(◠‿・)	False	False	False	True	0	-0.051435623531236985	0.0497619879705975	-0.13646527066416692	(✿◠‿◠)	0.9999316601854791	LP	0.47727272727272724	0.18181818181818182	0.6590909090909091	0.0	0.0	0.045454545454545456	0.11363636363636363
(☆▽☆)	False	False	False	True	0	-0.041094373540927265	-0.008770437853490298	-0.05197256825646601	(>▽<)	0.9999426750749462	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
(☞ﾟヮﾟ)	False	False	False	True	0	-0.0042329901885800325	-0.010816982314831192	-0.07987437075857029	(￣▽￣)	0.9999124779609593	NB	0.08333333333333337	0.0	0.16666666666666666	0.0	0.08333333333333333	0.3333333333333333	0.4166666666666667
(♡^▽^♡)	False	False	False	True	0	-0.03577754089372576	0.01091886968612732	0.007294328161834063	(☕️´▽`☕️)	0.9999153881697551	LP	1.0	0.0	1.0	0.0	0.0	0.0	0.0
