first_word	n_emit	claude_emit	category	quadrant	warmth	energy	confidence	playfulness	empathy	technicality	positivity	curiosity	approval	apologeticness	decisiveness	wryness	wetness	surprise	anger	frustration	hatefulness	sadness	hope	aggression	exhaustion
(・ω・)	49	42	shared	NB	0.09797339298758907	0.014981557648348846	0.006545767468541875	-0.08849425171971877	0.026461167852519143	-0.026879774751017278	0.17826313595524446	0.15012543385726482	0.05634409153175333	-0.13002470108029177	0.03681968005160064	-0.15914602384288581	-0.07661181532261462	-0.07646464735179029	-0.002349877661736208	0.03100021572919575	0.0007857845317397221	-0.08888408605905451	0.2718674606608857	0.003571359020704999	-0.06598680958377351
(＾▽＾)	49	9	shared	NB	0.11191981236034694	0.12508266350783376	0.03073418127580393	-0.09845061489212602	0.11276770220561144	0.023883451798409786	0.21377758959916468	0.1113404458622424	0.17338579689629555	-0.11098592240424049	0.020261468989778854	-0.17010684754675612	-0.06569490647333398	-0.1378478067141797	0.008965401721291408	-0.06652965616941292	-0.02309822382267213	-0.13274455808101562	0.21910523426065703	-0.023598559825081595	-0.03525601409102372
(¬‿¬)	42	20	shared	NB	0.07217143429975106	0.05463814647048295	0.0019481817011370627	0.006331481983334305	0.016639306542537927	-0.17789933458133356	0.22646435510522003	0.10566071036458974	0.04489482542258618	-0.09662422799669909	0.0012881711620667787	-0.14288794576119254	-0.07971862297143978	-0.03211947619636544	-0.02342612577228027	0.017724144647672257	0.13466507660494265	-0.1617767256889556	0.20119498528490426	-0.05986781803481853	-0.015671699661396452
(・∀・)	35	27	shared	NB	0.05604405265314309	-0.04493165979548441	0.07837071072374202	-0.049196970570216866	0.025435183147562462	-0.22629922061681657	0.17082733957804683	0.030064275602752294	0.03491012746423209	-0.060280718793281535	0.030284321911093072	-0.21788543605837812	-0.2778063300740529	0.0004696088671284642	-0.09278506222916981	0.03297250102773876	0.06492001007799227	-0.08674118865487711	0.2353548920458794	-0.05590295408275214	-0.021482781742266588
(・_・;)	32	25	shared	NB	0.06174067942845867	-0.08601221450477343	0.042451588874035405	-0.04348839098611385	0.02378327639112753	-0.07478039727441489	0.13162429541058832	0.1055966872058332	0.040967221630072194	-0.1098622391930544	0.02691318752405679	-0.1872373547447539	-0.08110691360708693	-0.08992972306286973	0.04902047426760101	-0.026567861162741502	0.06937821705309093	-0.03669180921476979	0.25736324318534004	-0.028223770507906927	-0.06561277115104512
(¬_¬)	31	10	shared	NB	-0.006650553267371305	-0.09717561936590947	-0.06144696285274337	-0.11730573067398872	-0.03612660879944672	-0.05319211840870622	0.07496441970946682	0.1309565029997037	0.05760007376543781	-0.0815965115126474	0.09683935243081503	-0.1894872805234872	-0.31577431798227906	-0.04678174694286852	0.027827747632426878	0.14899497116583071	0.13937539074490557	-0.02174295385891208	0.18202039828869876	0.015104302933065491	-0.050966339309305234
(´▽`)	29	24	shared	LP	0.1059336278064711	0.18544367911659213	0.08388244354000773	-0.0701118008490763	0.1038123670546248	-0.044306614476621056	0.3101403892300587	0.06742956293614599	0.14443561727780277	-0.13189190026654768	-0.012525464091097954	-0.12596323732992926	-0.009004633195911858	-0.008501448443897728	-0.0052960225831837114	-0.03333404737692635	-0.050821694962030685	-0.15505020822840426	0.19126789008038556	-0.0010695857340589099	0.03017020386770023
(╯°□°)	26	21	shared	HN-D	0.03086333633648442	0.07052757902361287	0.034910789847152304	-0.08947312391826574	0.01859581692572701	-0.12893735827364922	0.12491275768736318	0.10326560945868433	0.050386349731599764	-0.17402365877616716	0.058722699906162294	-0.24220314435826015	-0.15221205738129226	-0.10358812970145251	-0.006879575258495567	0.07170618781837478	0.009219623402959233	-0.1405319707571526	0.23392924025295625	-0.027737644800320826	0.06497412903959801
(°ロ°)	25	24	shared	HN-S	-0.004210427042637927	-0.06234337893137655	-0.08147141344402561	-0.05333865579690015	-0.12035259536520097	-0.133051730501834	0.027725044304149512	-0.058445789692586916	-0.03061463060802462	0.022056401609158106	0.014734828967509458	0.038595831712145666	-0.026682920142421598	0.0597112818766731	0.18081028884667227	0.026120933639050242	0.06826804936181106	-0.05439266324331446	0.08768904982715443	0.07120210954995289	-0.08420077728067199
(´・_・`)	23	21	shared	LN	0.048069884390912254	-0.10699572985944544	-0.08888912699792442	-0.0656630637096464	0.011333568878172136	-0.1307650122402059	0.003949384783387977	-0.008708267690137527	-0.015811734893150933	0.01661369293579043	-0.011327738512172829	0.004416192410902274	-0.1566088335831195	0.014020585361624604	0.16597468581106897	0.11850810815746049	0.08446341830581801	0.051347284916539955	0.07615304420370538	0.05757631939976728	-0.041632625440207856
(´｡・ω・｡`)	23	18	shared	LN	0.18172321826122212	0.10007644505251605	0.13788172564760737	0.13054456222059316	0.015748091023252128	-0.25935303438483	0.23524788046511708	-0.06274025585253552	0.043588941342345956	-0.05959404395912249	-0.046340323519867645	-0.13308065352209586	-0.0026633577265434217	0.07920805250651858	0.02965568219039446	-0.0620948088590697	-0.01624955081304147	-0.21016378220977167	0.24165123641832228	0.002374442263473039	0.0021994515227472893
(‿‿‿)	21	21	shared	LP	0.1507430931913701	0.1194794234516484	0.03742278989547113	0.03854811207725237	0.02694655882817966	-0.23920750017220438	0.33261108942567835	0.09277487851147609	0.09763331309526095	-0.0911133547600333	-0.03294152364143228	-0.3168716794234421	-0.04016074907120524	0.03854111137943374	0.014079429359453739	-0.06356088493205486	-0.04903969624565092	-0.24877003307297535	0.3317252429149344	-0.13688236721009217	-0.041532974261143496
(✿◕‿◕)	21	20	shared	LP	0.0838358225792679	0.15858885660161004	0.09434681476303455	-0.10402785814657617	0.12081355799968882	0.033657075451366925	0.24042869079196477	0.07626970083674936	0.15327646008353477	-0.11326177200141321	0.010835013975194012	-0.14074113861013873	0.006870136324462609	-0.04194525207718728	-0.035201498587667204	-0.07817686770132021	-0.044189053806834286	-0.1728067711159858	0.16282088232605296	-0.04303775038288153	0.03457853484453226
(｡◕‿◕｡)	20	18	shared	LP	0.08659052012518005	0.15477768405887748	0.030072264090280326	-0.018371869432446956	0.11333071672335761	-0.02043481220259744	0.18737906129060575	0.2000741949096155	0.18992296654272572	-0.06644368886070266	0.03447392991068344	-0.1849708680758643	-0.08168447518092176	-0.06054063348608644	0.055266680765087756	0.004111387720576994	-0.15649864511440786	-0.12055918639329352	0.24041037750480002	-0.08639279502954417	-0.03898884171090606
(｡・ω・｡)	20	17	shared	LP	0.1233475125795611	-0.05900922662375524	0.009967622265465808	-0.0426728351148129	0.04597731012543529	-0.19657129662177256	0.19808480243867055	0.20403846229588887	0.11262459482109448	-0.034784516589961546	0.01474128947531348	-0.24739155400336088	-0.3347981672515865	-0.05466008740512415	-0.02731782235230905	0.026971745423467853	0.0018855288464384816	-0.1550000443342655	0.3814170053133427	-0.05450703859025413	-0.08720643679043412
(ﾉ◕ヮ◕)	19	14	shared	HP	0.11819154242648013	0.2209334467654072	0.055923998202589385	0.020642762854545173	0.11964828323839566	-0.07299452343811726	0.288529293493634	0.08316354080555563	0.1654646783586344	-0.12748512815420782	-0.047251447214670166	-0.1337481950802416	0.06956739082003897	0.011116205925744782	0.022535742994931187	-0.016471555876786753	-0.06883610507237742	-0.16314799571922453	0.17672170803885842	0.010900822373168528	-0.0017149079222876984
(´ω`)	18	18	shared	LP	0.13813242663385286	-0.033754914896104396	0.06725731710405632	-0.03793597422592973	0.0151094547846582	-0.1386421652860253	0.2599595263434647	-0.003502940124977438	0.0826917189758177	-0.07955219763122534	0.038540465282670654	-0.15835507912492	-0.1214039494845414	0.06432261235930586	-0.019836930676238654	0.04943569629721188	0.0029085632338084915	-0.04986874844337596	0.23464403553678612	0.010360722881634091	0.003000758212271372
(˘ω˘)	18	16	shared	LP	0.14933748413830278	0.043484672892411154	0.02647775806493909	-0.006485462931910233	0.06450132006678014	-0.22339354644237425	0.2698487820848784	0.06591427338554	0.1285686414410639	-0.044455557600264796	0.00024330606183215001	-0.14643813290049906	-0.16344513496225913	0.026114234117030642	0.003105272262921784	0.07061610900136708	0.025250982644429855	-0.1966173398314708	0.26589283654874674	0.020438482618130065	-0.07223409245181478
(´-ω-`)	16	16	shared	LN	0.04308012890479759	-0.09939330111418429	0.01905468784508153	-0.02901419296642898	0.0490946451953141	-0.11814851699158316	0.09373059199819847	0.015593634014410504	-0.008142731071683824	-0.09079610059978101	0.030169376701014383	-0.048319302776104654	-0.017303971619729394	-0.04161613731102834	-0.03553228330947804	-0.03103354062584253	0.07375070776801125	-0.024869640023152135	0.14597544132724566	-0.11933519514209204	0.03421954207928299
(´-`)	15	15	shared	LN	0.04782319774284832	-0.002311873101239777	-0.03453183070119958	-0.05290867528090054	-0.002685086657818057	-0.11262279784721717	0.12293193182063998	0.041348088076305065	0.06319024182651675	0.015596485764995578	0.01356699210897549	-0.1145370801766752	-0.2926387996181423	-0.04975759936468461	-0.043232272163006985	0.13313770387670942	0.007194100984633679	-0.011919455856279848	0.21250227386776727	-0.047024442411056	-0.07734762970690894
(´;ω;`)	15	15	shared	LN	0.07851365040189817	-0.10227783895460679	-0.048990911702545825	-0.03989309518701212	0.020678327307628846	-0.0998881371352008	0.11124510531612533	0.01534005732600634	0.06006102013364257	0.03448932538984963	-0.0013764731995221018	0.028117552531875166	-0.0038777164265355354	0.0432157686202514	0.10179160137156143	0.06718877326473274	0.06991083526047155	0.003911951113365604	0.08854185834346438	0.09758434847403355	-0.08446148341217949
(｡♥‿♥｡)	14	13	shared	LP	0.06404271202930548	0.19497419381491066	0.1874521589994839	-0.03188792387896061	0.06976885493570556	-0.06680027917096863	0.3271865232700885	-0.020747575201200418	0.11818596406287696	-0.08444195570035475	-0.019024826955520928	-0.15113058867651197	0.05353418405675765	0.05218490873843108	-0.0020873010816306915	-0.11292523709805488	-0.06646943301359076	-0.15992911710920277	0.20172679070068764	-0.012228538337170579	0.028318426226229463
(;・∀・)	12	8	shared	HN-S	-0.018055755842872293	-0.10263405905813092	-0.024929240984855813	-0.11690129683874893	-0.059558214405173684	-0.042348329412973944	0.09777124266423576	0.003965542731225755	0.03647646319234131	-0.12641655966441573	0.046222255750617364	-0.08852347204322822	-0.17541433129770023	0.00798330785279077	-0.0369628048821442	0.07308547684277832	0.052675484413746566	-0.021463269806060933	0.19233548567980754	-0.04399655646866686	-0.08179988598682734
(｡・́‿・̀｡)	11	11	shared	NB	0.16980469314313318	0.05296873260315908	0.08256104119567664	0.0669656899688582	0.07593079569865527	-0.10190395554956916	0.19510392958119896	0.011348597835767537	0.06175425304304708	-0.03996483161084704	-0.0365667860888928	-0.03309200528821086	0.07310231778752505	0.07936347319420663	0.05480704501340121	-0.0542507502928369	-0.059888866424724546	-0.10457940544803265	0.15289531826422487	0.004436486445647044	0.021461537860824373
(;´д`)	11	8	shared	HN-S	-0.08099654769376954	0.02890156424974358	-0.11998460134982712	-0.1695318485113806	0.019696750378081402	-0.018654957003829374	0.07467166733958912	0.09014338859566455	0.06634508724274867	-0.006948045742934254	-0.017944513161894653	-0.08128969208218954	-0.19399470598955781	-0.08601420759363142	-0.016633985546899037	0.05399367613487901	0.021617497045859677	-0.04552010773657811	0.15072610546671875	-0.08036367215979816	-0.09105131586346049
(‿‿‿✿)	9	7	shared	LP	0.13169767545200725	0.059222749765813945	0.04438075850434293	-0.03724968151857731	0.1275622634505204	-0.23182894602069937	0.28281629304794026	0.0953105157351936	0.17967628962500648	-0.10812508014981725	-0.006379832568467992	-0.27013735019730994	-0.24874457941769182	0.060214952696682936	-0.030096467569000637	0.035400126437907214	-0.061149003630493616	-0.16929070895665033	0.3351727744207246	-0.11354151173543216	-0.05225102322313221
(≧▽≦)	9	7	shared	HP	0.14623669808256767	0.20083457482218306	0.1815454432266055	0.0423735159905225	0.06549826472341368	-0.06270931779017316	0.35225736786211587	-0.0017816606251494344	0.14410055618960546	-0.08692856186801824	-0.06242657221280264	-0.13714365748061422	-0.003035939572503161	-0.012981896786204027	0.016697511925441937	-0.10803476837237602	-0.08512911472384997	-0.21375883136836712	0.28231342358813727	0.0741115104027618	-0.05896485437646225
ʕ・ᴥ・ʔ	9	9	shared	LP	0.12994426213361793	0.1318870317849479	0.046867278916393335	-0.0212409244888966	0.07157571157226543	-0.07511456908141242	0.23157196660521567	0.055369001895026006	0.12697988451084133	-0.09605361944405928	-0.03523017979957095	-0.146559917430634	0.005338375064570568	0.008946633988033534	0.03848096572850765	0.0035054035059821523	-0.08760534796324329	-0.12901049472683118	0.22466732526688848	0.0030436740553636088	-0.06086773668328377
(;￣д￣)	9	8	shared	HN-D	0.08247149200955123	-0.014309659392932758	-0.019536743632055358	0.013440930560847913	0.03547123435084788	-0.09462461688655725	0.12196770075598427	0.03192678022724195	0.0776818601928001	0.020439870270286615	-0.024152874644794726	-0.05532497773874163	-0.21863340206659854	-0.05561250797908383	0.14657791469565054	0.07907174512555944	0.00017412439626662265	-0.032782297692838226	0.15511729457110804	0.034844629410450544	-0.07287983039564676
(°▽°)	6	5	shared	HP	0.05271442872747404	0.14193747474376864	-0.041331297431485885	-0.010438874909007119	0.04521380320290344	-0.05542440708934191	0.1570222720654448	0.12135983007613999	0.09938239515878179	-0.16594411347682675	-0.024897436010635713	-0.1137509874356191	-0.03900299581071237	-0.08040140226002145	0.04022086538421442	0.03463546550848693	-0.01708915744551778	-0.1445467795428112	0.1710742268311897	-0.00573443854339803	-0.023600594933643772
(ノ◕ヮ◕)	6	5	shared	HP	0.11708224367490305	0.21694021546727116	0.00846122399483392	0.009944802600507174	0.1370818809738906	-0.03638806046892682	0.26285091027510077	0.1348736069766774	0.17129997536212146	-0.12365807763516153	-0.05981290968966349	-0.09643422425160113	0.009849886582413706	-0.004805636307972597	-0.02100433854999048	0.013503640705645284	-0.08898154693827637	-0.11298055398400944	0.23291597009148104	0.005781526393885504	0.0025469275169206565
(｡・́︿・̀｡)	6	6	shared	HN-S	0.11386173730829341	-0.015226874475997907	0.035165830812195195	-0.011304906708435033	0.19350235921488063	-0.13547287009830283	0.20209397872099846	0.11155267171139358	0.13913432732937017	-0.06622825516438739	-0.05362004331160778	-0.12378633415818918	0.028033767108453376	0.059147976152993297	0.008608241197078903	-0.0768375667369879	0.003543392115112057	-0.09570269177111539	0.2413835194915542	-0.07891788924273921	-0.045297480423196146
(￣ヘ￣)	6	5	shared	NB	0.018307293313585535	-0.01989862859753288	-0.08257800868107562	-0.028524522507622885	0.04131754859310593	0.024149190082722555	0.10515591264105094	0.18336986282631657	0.11232728052332534	-0.05614829428031715	0.055747679237285644	-0.16151281882583704	-0.19755929687876098	-0.11834614676938682	0.004046528160076927	0.0838545980296839	-0.050325874946222635	-0.009025217892878558	0.22204921143442355	-0.1268346563536686	-0.07020220823995629
(╥﹏╥)	5	5	shared	HN-S	-0.025494424021527583	-0.053564278398495646	-0.07928564469192276	0.02509119403654125	0.04088521153840984	-0.09518511110617844	0.016297043601416383	-0.06602433043205913	0.051607980251654056	-0.054874788975876033	0.02123447287235281	0.02229671874650802	-0.05927305339933175	0.035985760907626924	0.01292897349734108	0.1507344212934371	0.07009814254321096	0.08283133252668508	0.04036393052455816	-0.017289324782197576	-0.13180192926574283
(灬°‿°灬)	5	5	shared	LP	0.21149296488047498	0.10037519793653096	0.24134124337760454	0.006790437094721245	0.01711040302551147	-0.07993966863378736	0.34176577387097684	-0.06889720453038753	0.08491551320444611	-0.09678468102516585	-0.014072073868423391	-0.17968038001350728	-0.021044139665143964	0.07295619381900216	0.006768362992692794	-0.0831936371808499	-0.05622564573854237	-0.1183906616887164	0.27097173075009534	0.04607365225317265	0.040973652203116454
(>∀<☆)	4	4	shared	HP	0.08526069447306889	0.1819046099838374	0.08971420806150554	0.05899697359975633	0.04888395952316761	-0.21000290912467515	0.27776372336869865	-0.003822808948898269	0.08856844393619473	-0.22621738116729118	0.04038708043972414	-0.22901182515852989	-0.17434719477719887	-0.007500105321784472	-0.07947415307420169	0.11711060316671704	0.06387103655220548	-0.1717255173312364	0.21114885716727172	-0.1345104435121066	0.0719998752739063
(・_・?)	4	4	shared	NB	0.13602898802588342	0.11739204637999391	0.016855292373184883	-0.012010221487644766	0.11326409896069196	-0.04704003418135403	0.2413675617472048	0.10091519749377653	0.14676435797876763	-0.14352031263851187	-0.06362252048537506	-0.19490352558451865	-0.08919346677278549	-0.06900378934298776	-0.06666604092444726	0.008220518488037476	-0.07314808131908025	-0.11980198554138763	0.285076022326096	-0.09054442978155715	0.015343401805082273
(´‿`)	3	3	shared	LP	0.08695077954004529	0.08549886151538916	0.09488066371245506	-0.053502827319372816	0.06634965242227195	-0.051969450230122685	0.13132204908816736	0.11915901178896877	0.023293887442158195	-0.05239166168191479	0.017536805897632735	-0.16898790911605394	0.09335421048469732	-0.03552099791626148	0.033189988380701994	-0.07383749128252194	-0.013864875927095753	-0.05445754878084259	0.16303106939835774	-0.04892377097389806	-0.014814901821968348
(◎_◎;)	3	3	shared	HP	-0.020701241019855363	-0.12330560017873898	-0.05123851930859278	-0.08780253834877019	0.016215034207484658	-0.08210635915659167	0.05206908242813478	0.14131979409838502	-0.01152847262135053	-0.004268443803867891	-0.010521906514259431	0.040549468039174884	0.048004132680142114	-0.06596658779908676	-0.020614639728102162	0.043355265057285305	0.09570404159088144	0.042635639119361975	0.1942496690827629	0.0691319508199643	-0.0682997156940255
(◕‿◕｡)	3	3	shared	LP	0.1401190229065013	0.16890653616043352	0.05229932131387187	-0.036405884635880674	0.19774770614605341	-0.11043602292356572	0.21109891337961778	0.20137185450584316	0.1144952263184624	-0.08423790689165134	-0.0447917605301125	-0.22915132169915575	0.06490800381598741	-0.05668202471686884	0.03399109404644939	-0.010506630264912994	-0.05946883526980065	-0.10321642106152543	0.2294952968382792	-0.050810375802914746	0.014134330276420456
(´·_·`)	3	2	shared	HN-S	0.01840556159972681	0.04329875714445468	-0.010579210271846119	-0.07634529168797066	0.06281503652505172	-0.028135423082918797	0.15164478222096334	0.17210918758190977	0.10638894521481594	-0.1283511451695862	-0.0016202144419037359	-0.14170536649400428	-0.07066536159296069	-0.05870689176081827	-0.0019189240579968229	0.07725701088952476	0.08323707452663884	-0.10470295972750714	0.19161931171334962	0.015485481424851929	-0.08481364159274994
(>_<)	3	3	shared	HN-S	0.013227496711158469	-0.13504330382964694	-0.008858513350118589	-0.022483148395438503	0.022752790420043252	-0.133011103503239	0.0004928780431457478	-0.08000791518455068	0.03223973210964117	0.004217235599645203	0.025015902701240784	0.030271218878778493	-0.05597547034900039	0.027725669753698657	0.10657229734185013	0.061473644544670115	0.07790172404512231	0.04805938686426254	0.024793228466102685	0.054424418188503736	-0.1467902610750833
(>﹏<)	2	2	shared	HN-S	0.06840587418838877	-0.053331017907715994	-0.07837730787300459	-0.00020658039897574737	0.0008853321790138468	-0.08631928330864164	0.09896503748343001	0.09376186855594291	0.07006351567554844	-0.10152521867316293	0.026650370347188028	-0.20423751772088378	-0.3284275533436185	-0.04276555818827246	-0.022858865315847448	0.1647462073627434	0.0691378236351228	-0.061018851273035656	0.26700817348043737	-0.044227712137268574	-0.06981737769726068
(°〇°)	2	2	shared	HP	0.07890455454577801	0.32124355256806714	0.029073782523063963	0.1841451051869448	0.052052998061419664	0.0014242548302937402	0.2622204811693591	0.07901786680463325	0.1280247285464736	-0.11713957484910757	-0.11623399231061032	0.010897697992347974	0.15382329010714907	0.0522714470505512	0.01654769192643076	-0.0947792591977917	-0.08794910878362916	-0.24293849841384405	0.15311015751491586	0.008504368054362015	-0.048709534246773475
(´-_-`)	2	2	shared	LN	-0.02931586800956457	-0.03151654896310532	-0.037406577115685465	-0.04827329641157283	0.008165336808159283	-0.01450294053341347	0.07328360107705623	0.029408668958699674	0.09616308446721818	-0.009234456732210754	0.015924820848656693	-0.04603538698350994	-0.17685401982320376	0.04374537781117076	0.1115625894639373	0.11690359383794792	0.06288275283901078	-0.07212979760713702	0.12936379952180616	0.0798433491477385	-0.13044038967201638
(´︶`)	2	2	shared	HP	0.11429949703527945	0.1432858234175152	0.08388233668310403	-0.038531818448407286	0.12625120252829955	-0.014560304810757563	0.18311554353632364	0.1066219520608299	0.1668079589989249	-0.14734164429719657	-0.026482462517151223	-0.09584271958276795	0.035763976660090215	-0.09016734537757462	0.018947166326958486	-0.03886631265876092	-0.11038966931857686	-0.13479639042534497	0.20373551909597923	0.0604000275110402	-0.019797066116073646
(⌒‿⌒)	2	2	shared	LP	-0.024650033310029375	0.054746682186872925	0.11717329485872194	-0.1331153084588315	0.16105028900000978	-0.03569226972791863	0.1719906798333624	0.1901243113940073	0.048902117257030094	0.03747017203460555	0.05831438232906965	-0.1740454985337523	-0.072041833161273	-0.1191100920668441	-0.02423247723043253	-0.039555557231829436	0.017578487279768268	-0.1230399682824078	0.19603898599655142	-0.005126936380911815	-0.012546152116078221
(・_・ヾ	2	2	shared	NB	0.08173160520993357	-0.08166333560395875	-0.11777608445459409	-0.008657523008055399	0.0392583958082459	-0.0734447476562761	0.07898356238080621	0.17188416632862052	0.04752479787270891	0.04321348442867632	-0.0075823744979135604	-0.160764795573654	-0.10179755046294793	-0.04982156255385067	0.03859294784960688	0.0047748875308231175	0.006058761986752808	-0.058552144998364336	0.26807988317861653	-0.026050783414039252	-0.12987178168201627
(ﾟｰﾟ)	2	1	shared	NB	-0.013402360583525133	-0.14680555930626168	0.06377004898530705	-0.09104109387619908	-0.06446127539728365	-0.1588679929468356	0.09619733863156454	0.0086634714191794	-0.04492940411700369	-0.0957552186094256	0.06017853624529731	-0.09469005726937263	-0.14217149732952286	-0.03250158188514384	-0.05203990106447451	0.00022603106481474224	0.16749940041318556	-0.009815484209010307	0.18542131578645799	0.014903899621611209	-0.03664827409617084
(☆▽☆)	1	1	shared	HP	0.14368821112134164	-0.03317376774201799	0.06028069533381524	0.06583048456388838	0.07909740162266889	-0.2005771173058651	0.17734641021922595	0.13955984690225612	0.08532896432303766	-0.14821953151896142	0.031943338329321516	-0.11685595305152313	-0.0651145183533679	0.03898277732812823	-0.015802293212535796	0.011139773229848906	0.02491427174176687	-0.09962877800794367	0.2112975678685926	-0.021905962020948085	-0.050831546031353966
(｡╯︵╰｡)	1	1	shared	HP	0.01769867610734718	0.1460636269844927	0.05487580544980125	0.27913769305501696	-0.13986294291177212	-0.165303253171551	0.11671320398754335	-0.17212140920820276	-0.07892617240313257	-0.02701611672284244	-0.07005281414135289	0.17945805251919905	0.007864409013754618	0.14344640376553353	0.14009446893028404	0.07262144056812982	0.11842039601373242	-0.1956371658730075	0.051776438372447275	0.16211102950997605	-0.015739581474949353
(｡-‿-｡)	1	1	shared	LP	0.07867829414396173	0.05788386118325679	0.05967551411515499	0.10110884363317668	0.05913031770708788	-0.2504024406799196	0.08241974494587596	0.053374497653040386	-0.001851449075092466	-0.04916457868966997	-0.0014048402280541635	0.03893735996154117	-0.013715875789669423	0.10984382098513074	0.06372409151117144	0.0859461048271961	0.03690352805351898	-0.03604200284770326	0.13495932040043945	0.06361764705062847	-0.0323071861476305
